"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"AC127024.6",0.00293060811236501,0.00306493253447115,0.000200596186914481,0.00242822896689177,0.00215283944271505,0.00228964351117611,0.000831944751553237,0.00366014684550464,0.00011402387463022,9.28434674278833e-05,0.000441182812210172
"ATAD5",0.00272578420117497,0.00258340151049197,0.000918654084671289,0.00221150601282716,0.00264395913109183,0.002532561076805,0.00130488129798323,0.00302858953364193,0.000126124636153691,7.90962440078147e-05,0.00282361684367061
"TEFM",0.00321048684418201,0.0330436751246452,0.000702149292919785,0.00248615466989577,0.00409918930381536,0.00199950952082872,0.00188919098582119,0.00358956656418741,0.0484472326934338,8.08124750619754e-05,0.0293361321091652
"ADAP2",0.00520853511989117,0.00186386413406581,0.0481195896863937,0.39256289601326,0.00195231614634395,0.00311829405836761,0.0948367193341255,0.0150670167058706,8.25019233161584e-05,0.0296437107026577,0.00582214677706361
"RNF135",0.00172022287733853,0.0654974654316902,0.019630316644907,0.443883001804352,0.00179126078728586,0.968754291534424,0.00134758709464222,0.0100459242239594,0.000118059273518156,0.0305541083216667,0.0699150264263153
"AC138207.4",0.00232933461666107,0.00244996719993651,0.000155713685671799,0.00295363343320787,0.00812844932079315,0.00398361915722489,0.00091056345263496,0.00264826626516879,0.000116200106276665,7.14869602234103e-05,0.000811011414043605
"AC138207.7",0.00250748894177377,0.00171233143191785,0.000205397926038131,0.00197474751621485,0.00239519006572664,0.00209023966453969,0.000725219026207924,0.00266251526772976,0.00014132828800939,7.64703145250678e-05,0.000421161588747054
"NF1",0.00327790202572942,1.01984488964081,0.010851233266294,0.0115161594003439,0.00135997880715877,0.00128616543952376,0.0795380398631096,0.00146063673309982,1.91481776710134e-05,0.0410634316504002,0.187993437051773
"AC079915.1",0.00229635578580201,0.00179067719727755,0.000150880950968713,0.00187582278158516,0.00213658274151385,0.00213903118856251,0.000579020357690752,0.00269377138465643,0.000116270981379785,7.51692641642876e-05,0.000424493191530928
"OMG",0.00405374681577086,0.00556783797219396,0.000264083006186411,0.00239176955074072,0.0027155582793057,0.00429730163887143,0.00119900598656386,0.00360654550604522,0.000175235487404279,0.00014452169125434,0.0021198489703238
"EVI2B",0.000721991411410272,0.0800451636314392,0.0386670380830765,0.634721338748932,0.790651977062225,1.03531885147095,0.207167983055115,0.00267622829414904,0.000260078813880682,4.78056608699262e-05,0.162700355052948
"EVI2A",0.00133512134198099,0.000854627985972911,0.00578520866110921,0.441781997680664,0.00195987359620631,0.0016408950323239,0.0735216289758682,0.0034629434812814,7.60789553169161e-05,0.000522284186445177,0.0897420421242714
"RAB11FIP4",0.00249682180583477,0.135035797953606,0.000264506408711895,0.00173772487323731,0.00166382140014321,0.00352550088427961,0.00122135027777404,0.0135735115036368,0.0461914204061031,0.000257686915574595,0.0317831337451935
"AC003101.2",0.00240970286540687,0.0020823716185987,0.00020871713059023,0.00196384824812412,0.0022371094673872,0.00222391565330327,0.000951052934397012,0.00340932770632207,0.000127194623928517,0.000117772025987506,0.00061640574131161
"AC003101.1",0.00226079858839512,0.00184792373329401,0.000145814687130041,0.00190011831000447,0.00224442966282368,0.00238413061015308,0.000563858484383672,0.00256509985774755,0.000115543887659442,7.18853261787444e-05,0.000396733055822551
"COPRS",1.40978574752808,0.318968802690506,0.0263602677732706,0.00126488821115345,0.859883069992065,2.15416979789734,0.129318922758102,0.589413821697235,7.80485643190332e-05,0.032166700810194,0.023152181878686
"UTP6",0.00627834163606167,0.0608921870589256,0.000470891711302102,0.00200394471175969,0.947494208812714,0.0014879060909152,0.0437977686524391,0.487559020519257,0.000631996954325587,0.000184030912350863,0.0705851018428802
"SUZ12",0.00250150123611093,0.137087494134903,0.0284918695688248,0.00249599874950945,0.0122499521821737,0.00236139423213899,0.0345448777079582,0.00381186045706272,5.00289570481982e-05,1.54351128003327e-05,0.068664014339447
"LRRC37B",0.00354499858804047,0.00255653262138367,0.000170774743310176,0.0020479285158217,0.00341382506303489,0.00355309410952032,0.000866825401317328,0.00629192497581244,6.88927029841579e-05,5.57653438590933e-05,0.0661960020661354
"AC116407.2",0.00224618846550584,0.00182300794404,0.000253307778621092,0.002468645805493,0.00251600262708962,0.00200771656818688,0.00381757598370314,0.00264011532999575,0.000503308372572064,7.68688405514695e-05,0.00160296447575092
"AC116407.1",0.00268412986770272,0.0018702819943428,0.000146507372846827,0.00193125521764159,0.00242279493249953,0.00218036747537553,0.000596273923292756,0.00271813943982124,0.000121729513921309,8.18510525277816e-05,0.000539352302439511
"RHOT1",0.00331519357860088,0.074475958943367,0.00121224531903863,0.00325797754339874,0.940310716629028,0.00358003145083785,0.0335794948041439,0.00806169956922531,0.000410412438213825,0.000164673721883446,0.0440645515918732
"C17orf75",0.00301331747323275,0.0608326941728592,0.000906429602764547,0.00381425325758755,0.00350658176466823,0.00344041828066111,0.00533004570752382,0.00334658590145409,0.000161975956871174,9.40422542043962e-05,0.0332631319761276
"ZNF207",0.00528649892657995,0.969866633415222,0.0294490251690149,0.724704146385193,0.991687595844269,1.05734622478485,0.156181439757347,0.545383036136627,0.000876272562891245,0.000423527177190408,0.170694261789322
"AC005899.6",0.00211365870200098,0.00161716889124364,0.000183919430128299,0.00264592096209526,0.00264897337183356,0.0023486684076488,0.000576807418838143,0.00266122887842357,0.000121099947136827,7.48520469642244e-05,0.000506062991917133
"AC005899.7",0.0024471958167851,0.00194710376672447,0.000194179025129415,0.00216731731779873,0.00257407478056848,0.00245520169846714,0.000583168468438089,0.00253716483712196,0.000108805004856549,7.48322054278105e-05,0.000453020620625466
"AC005899.5",0.00297877006232738,0.00176869751885533,0.000379507517209277,0.00211403169669211,0.00387173122726381,0.00353728490881622,0.00113319361116737,0.00252605555579066,0.000120274104119744,7.46725854696706e-05,0.00068015034776181
"PSMD11",0.00254174368456006,0.107776634395123,0,0.0022773367818445,0.00144055066630244,0.00116418430116028,0.054571196436882,1.07142424583435,0.000250443525146693,0.0338147357106209,0.103261709213257
"CDK5R1",0.00356896128505468,0.00792419724166393,0.00047860192717053,0.00428312225267291,0.00274088536389172,0.00222138315439224,0.00232429802417755,0.00396749004721642,0.000192812018212862,0.000391180423321202,0.00768460612744093
"MYO1D",0.00544825755059719,0.131959855556488,0,0.447422742843628,0.000303373177303001,0.00206369999796152,0.00072852912126109,0.00163254863582551,0.0508620850741863,4.53186148661189e-05,0.112202361226082
"TMEM98",1.18656015396118,0.00817354116588831,0,0.0026412692386657,0.004067103844136,0.0129954060539603,0.150833740830421,0.00255794567056,0.000326620938722044,8.12312064226717e-05,0.160570576786995
"ASIC2",0.0022155165206641,0.00164354976732284,0.000203677685931325,0.00176026066765189,0.00201908033341169,0.00230590812861919,0.00101107056252658,0.00250778859481215,0.00012246378173586,9.70498076640069e-05,0.000396852730773389
"CCL2",1.16770315170288,0.534778714179993,0.198590412735939,0,2.32909274101257,1.96978223323822,0.445351332426071,1.49417114257812,1.54965182446176e-05,0.0455315858125687,0.378443360328674
"CCL7",0.00213676295243204,0.000910403265152127,0.00136014714371413,0.00201974553056061,0.000949450768530369,0.00132902257610112,0.0407460778951645,0.00179826654493809,0.000193344807485119,7.54976645112038e-05,0.000358208955731243
"CCL11",0.462198793888092,0.00269135530106723,0.00253776926547289,0.00198180135339499,0.000985695514827967,0.00154842343181372,0.0191456247121096,0.580813407897949,9.60488541750237e-05,9.05312408576719e-05,0.0713852792978287
"CCL8",0.00415591476485133,0.00234694336540997,0.0189314056187868,0.00149147165939212,0.000867095310240984,0.905892789363861,0.0814108401536942,0.00168448511976749,0.000108253356302157,5.88410766795278e-05,0
"CCL13",0.00345660513266921,0.069208636879921,0.000235340907238424,0.0026772771961987,0.0040208650752902,0.00244059669785202,0.00126726413145661,0.00312951509840786,0.000157583199325018,0.00017487196600996,0.0078458683565259
"TMEM132E",0.0050832717679441,0.0210254564881325,0.000212985731195658,0.00236612837761641,0.00272144353948534,0.00172624841798097,0.00105784181505442,0.00264316028915346,0.000128301588119939,0.000124468919239007,0.0169302597641945
"CCT6B",0.0039419075474143,0.0114562287926674,0.000703693774994463,0.00339182140305638,0.0026096380315721,0.00353927374817431,0.000818957691080868,0.00479225628077984,0.000112768088001758,0.000108957254269626,0.00229596579447389
"AC022903.2",0.00260022981092334,0.0019909490365535,0.000180624221684411,0.00201613502576947,0.00250756251625717,0.00223132432438433,0.000597075850237161,0.00280128442682326,0.000116157018055674,8.0748155596666e-05,0.000405454833526164
"ZNF830",0.443093061447144,0.000875605444889516,0.00210803234949708,0.00465811928734183,0.020709328353405,0.92132830619812,0.0262808986008167,0.00267422781325877,0.050682321190834,0.000236081003095023,0.0266267098486423
"LIG3",0.514538764953613,0.00152839371003211,0.000891770934686065,0.00338627747260034,0.00310623901896179,0.00205239490605891,0.00287274084985256,1.12320756912231,0.050217542797327,0.000135739799588919,0.00666147843003273
"RFFL",0.940016567707062,0.0210444312542677,0,0.893699526786804,0.833653271198273,0.771448254585266,0.0542172901332378,0.531698346138,0.0509598180651665,0.0311337597668171,0
"AC004223.4",0.00212886836379766,0.00167752359993756,0.000134195070131682,0.00172967545222491,0.00204769242554903,0.00224673887714744,0.000553163699805737,0.00261638825759292,0.000122520592412911,7.3807495937217e-05,0.000367401516996324
"AC004223.2",0.00246400013566017,0.00156111910473555,0.000188405916560441,0.00217554904520512,0.00245399517007172,0.00233385479077697,0.000602083629928529,0.00274364347569644,0.000112057015940081,7.73297942942008e-05,0.000463043485069647
"RAD51D",0.00148553517647088,0.000726115133147687,0.000133646084577776,0.00138399912975729,0.851242005825043,1.15933299064636,0.000906445551663637,0.473783880472183,9.14749252842739e-05,6.87562132952735e-05,0.000393924536183476
"NLE1",0.00290372013114393,0.006073082331568,0,0.386544972658157,0.924316883087158,0.00126973481383175,0.000366696942364797,0.00258474331349134,0.0457511655986309,8.04261289886199e-05,0.00019678330863826
"UNC45B",0.00168800144456327,0.00107791123446077,0.000111281195131596,0.00146200438030064,0.00144044007174671,0.00119551585521549,0.000505051168147475,0.568379461765289,0.00013336913252715,8.62039960338734e-05,0.000239522196352482
"AC022916.1",0.00262470939196646,0.00282599939964712,0.000182293326361105,0.00174758106004447,0.00254463357850909,0.00228620856069028,0.000601136300247163,0.00326896877959371,0.000133765628561378,7.74349391576834e-05,0.00056576612405479
"SLFN5",0.9422886967659,0.0913212299346924,0.0173377953469753,0.00123086071107537,0.00261645624414086,0.00195997231639922,0.230532005429268,0.00246456521563232,0.000118951051263139,5.81096646783408e-05,0.0655222311615944
"AC022706.1",0.00478717032819986,0.00767598813399673,0.000314500677632168,0.00256140157580376,0.00239676656201482,0.00224518240429461,0.00177318265195936,0.00382493319921196,0.000212099053896964,0.000190285762073472,0.00128372630570084
"SLFN11",0.0058106672950089,0.139446809887886,0.0167774073779583,0.00357757927849889,0.00358201353810728,0.00222530658356845,0.0792688503861427,0.00336650409735739,0.000409501371905208,0.00153294787742198,0.135930240154266
"AC060766.4",0.00180435390211642,0.00415471754968166,0,0.00191789853852242,0.0067312135361135,0.00389634794555604,0.110874943435192,0.00233312859199941,4.06735562137328e-05,0.0275508742779493,0.00170335557777435
"SLFN12",0.00241548730991781,0.551441550254822,0.00112645945046097,0.00734736025333405,0.00491968123242259,0.00686020264402032,0.000659184705000371,0.00438407436013222,0.000149920844705775,0.000174805070855655,0.00142182770650834
"SLFN13",0.00354152778163552,0.110280118882656,0.00175331544596702,0.447944402694702,0.0179579854011536,0.0036703331861645,0.00227542198263109,0.00372662697918713,0.000111877146991901,0.000132900502649136,0.0665222033858299
"SLFN12L",0.00309407711029053,0.0853985622525215,0.00117454235441983,0.00306463032029569,0.0131890513002872,0.00280147488228977,0.0184006206691265,0.00209382269531488,0.000120107630209532,8.23287118691951e-05,0.00938739720731974
"AC015911.6",0.00259324559010565,0.00180846708826721,0.000148415652802214,0.00224532093852758,0.00244113686494529,0.00193612521979958,0.000599936465732753,0.00264914939180017,0.000124678510474041,8.19127089926042e-05,0.000381682650186121
"SNHG30",0.0019824446644634,0.0143721969798207,0,0.00177017564419657,0.00388435088098049,0.00204329565167427,0.024212434887886,0.00220474996604025,0.000163730990607291,6.18959602434188e-05,0.0339183211326599
"PEX12",0.399734556674957,0.000671040557790548,0,0.000717427581548691,0.00136209325864911,0.00132010236848146,0.114273391664028,0.567590773105621,5.0623213610379e-05,2.86613267235225e-05,0
"AP2B1",0.552426815032959,0.0146997850388288,0.0123152146115899,0.00295819086022675,0.00219752592965961,0.930189847946167,0.206633657217026,0.518710136413574,0.0694127827882767,0.0300421416759491,0.159994944930077
"TAF15",0.576556921005249,0.419247627258301,0.0479018054902554,1.04859912395477,0.00220074411481619,0.934570848941803,0.21112385392189,0.00339689780957997,6.85444538248703e-05,8.45579270389862e-05,0.171104475855827
"RASL10B",0.00272445240989327,0.00234076590277255,0.000203715069801547,0.00308968150056899,0.00262912781909108,0.0033677548635751,0.000783252238761634,0.0030786304268986,0.00011757219908759,0.000111066226963885,0.00212540104985237
"MMP28",0.00500307977199554,0.00236109737306833,0.000823778449557722,0.00217850017361343,0.00271030096337199,0.00280510261654854,0.00101222912780941,0.00390805583447218,0.000138934075948782,0.000204504074645229,0.0295112505555153
"AC006237.1",0.00254158931784332,0.00175352080259472,0.000143072058563121,0.00175795482937247,0.00237565743736923,0.00211370992474258,0.00054907170124352,0.00251898216083646,0.000108458487375174,7.8560049587395e-05,0.000514565501362085
"AC015849.4",0.00213510007597506,0.00161040562670678,0.000137069626362063,0.00198305863887072,0.00237669469788671,0.00241315853781998,0.00059558532666415,0.00249575893394649,0.000118000847578514,7.18550218152814e-05,0.000363977975212038
"HEATR9",0.00329141900874674,0.00310453725978732,0.000146029880852439,0.00278420257382095,0.00238229683600366,0.00296999979764223,0.00132355350069702,0.00330524682067335,0.000232504098676145,0.00010732289229054,0.000853275472763926
"CCL5",0.450697332620621,0.371388524770737,0.0537654235959053,1.3477418422699,0.95948851108551,0.000562931702006608,0.812473893165588,1.68530833721161,0.131603196263313,0.0288757514208555,0.614807963371277
"CCL16",1.26870536804199,0.538508355617523,0,0.00138390366919339,1.07475018501282,0.000662089325487614,0.143575355410576,0.548582851886749,5.20617541042157e-05,6.32068404229358e-05,0.00024637408205308
"CCL14",0.00254303100518882,0.785928308963776,0.000144098972668871,0.00163610593881458,0.0131353856995702,0.984497487545013,0.0444280877709389,0.574542939662933,0.000175079272594303,0.0272217839956284,0.225000217556953
